first_seen_at,last_seen_at,ip_country,media_source,app_name,latest_product,first_purchase_at,trial_start_at,trial_end_at,most_recent_purchase_at,most_recent_renewal_at,latest_expiration_at,subscription_opt_out_at,trial_opt_out_at,total_renewals,total_spent,latest_store,latest_auto_renew_intent,all_purchased_product_ids,most_recent_billing_issues_at,status,has_made_a_non_subscription_purchase,app_user_id
1621406960934,1628835174278,IN,Source H,Generic App,com.app.year,1588311776000,1588311776000,1588570976000,1588311776000,,1588570976000,1628835203995,1628835203995,,0,app_store,f,com.app.year,,expired,f,2F977A17-5EA8-44B0-97A9-FF6289BF57E0
1620098167574,1628833748805,US,Source D,Generic App,com.app.year,1615127889000,1615127889000,1615387089000,1615387089000,,1646923089000,1628876649531,1628876649531,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,98D06AE7-599D-451A-B85E-B032F6690790
1625559894819,1628831114040,AU,Source D,Generic App,com.app.year,1628831163000,1628831163000,1629090363000,1628831163000,,1629090363000,1628886081647,1628886081647,,0,app_store,f,com.app.year,,expired,f,73D3E45D-04A9-4FA3-8187-33A94437F1BE
1628608763960,1628825369660,IT,Source X,Generic App,com.app.year,1628608788000,1628608788000,1628867988000,1628608788000,,1628867988000,1628842812142,1628842812142,,0,app_store,f,com.app.year,,expired,f,DD49774B-9399-4EA9-8BEA-B2D4BB81DB4F
1628822651763,1628822651763,US,Source B,Generic App,com.app.year,1628822665000,1628822665000,1629081865000,1628822665000,,1629081865000,,,,0,app_store,t,com.app.year,1629084089964,expired,f,933E7C51-5273-43DA-AD39-6B0EE98F17C1
1626487539736,1628819969990,US,Source I,Generic App,com.app.year,1594647800000,1594647800000,1594907000000,1627615228000,1627615228000,1659151228000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,11F00514-52CF-4077-BCBC-AD0ABFF8B840
1628818659233,1628818659234,AU,,Generic App,com.app.year,1614145815000,1614145815000,1614405015000,1614803958000,,1646339958000,1628818662003,1628818662003,,90.068920465359994,app_store,f,com.app.year,,cancelled,f,F5B31A7B-7099-4395-83D3-F910C4833C02
1628816297644,1628816297644,US,,Generic App,com.app.year,1628816309000,1628816309000,1629075509000,1628816309000,,1629075509000,1628868196732,1628868196732,,0,app_store,f,com.app.year,,expired,f,10929619-0416-4FF3-B324-F88DD3A3EBAC
1628812588122,1628812588122,VN,,Generic App,com.app.year,1628812624000,1628812624000,1629071824000,1628812624000,,1629071824000,,,,0,app_store,t,com.app.year,1629074350749,expired,f,6317BCEB-5885-4226-A381-E22E8295899E
1621528578111,1628809616849,US,Source A,Generic App,com.app.year,1597295259000,1597295259000,1597554459000,1629090459000,1629090459000,1660626459000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,91B903B5-05FE-44B7-AAF2-CB827C6EFA43
1628809369838,1628809369839,US,Source A,Generic App,com.app.year,1617717725000,1617717725000,1617976925000,1617976925000,,1649512925000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,53BD4017-0006-4C8F-B44B-725F843A85CB
1623824504322,1628807158879,US,Source D,Generic App,com.app.year,1613274717000,1613274717000,1613533917000,1613533917000,,1645069917000,1628807181025,1628807181025,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,FFED36E3-52FC-4668-8654-C7AC68F640D9
1628806717955,1628806717955,US,,Generic App,com.app.year,1628806729000,1628806729000,1629065929000,1628806729000,,1629065929000,1628867705583,1628867705583,,0,app_store,f,com.app.year,,expired,f,DB8E6C4C-C960-4741-AE4C-3B15B8D921BB
1628803226664,1628803226664,US,Source F,Generic App,com.app.year,1616867974000,1616867974000,1617127174000,1617127174000,,1648663174000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,DA9A51DB-CCBD-4B05-9A03-5CB9ADDFD6F8
1627269433662,1628802887683,US,Source X,Generic App,com.app.year,1608949627000,1608949627000,1609208827000,1608949627000,,1609208827000,1628803008042,1628803008042,,0,app_store,f,com.app.year,,expired,f,B15B7239-AED5-45DC-B282-A736562BFE0D
1621553840638,1628798343922,US,Source F,Generic App,com.app.year,1623445538000,1623445538000,1623704738000,1623445538000,,1623704738000,1628913711980,1628913711980,,0,app_store,f,com.app.year,,expired,f,14055490-F288-481B-BAC1-019D75AAC87B
1619391759729,1628796368971,US,Source C,Generic App,com.app.year,1591919371000,1591919371000,1592178571000,1628870002000,1628870002000,1660406002000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,3121F0FB-93FC-4B7F-A012-7D7163B9B92A
1628792742598,1628792742598,US,Source C,Generic App,com.app.year,1598895515000,1598895515000,1599154715000,1600401463000,,1631937463000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,D6E8DD04-0B8C-462E-A6EE-0ECE8D02B6B5
1628792271056,1628792271056,US,Source D,Generic App,com.app.year,1612879339000,1612879339000,1613138539000,1613138539000,,1644674539000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,257B0CA8-1D9A-43A1-84D7-3B51DC03D77B
1625532250360,1628792132939,US,Source X,Generic App,com.app.year,1617642108000,1617642108000,1617901308000,1617642108000,,1617901308000,1628792143308,1628792143308,,0,app_store,f,com.app.year,,expired,f,2A40E1CC-1EF2-4021-AC64-10E36D062F00
1622499501703,1628789369429,US,Source A,Generic App,com.app.year,1628789394000,1628789394000,1629048594000,1629048594000,,1660584594000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,676AB0FD-62F0-451A-BF89-F5C4EF0EE13A
1623003900510,1628787874785,US,Source A,Generic App,com.app.year,1596813198000,1596813198000,1597072398000,1628608398000,1628608398000,1660144398000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,260DF47A-5630-41F4-A588-116454C787D2
1619312466227,1628778889331,US,Source A,Generic App,com.app.year,1599493244000,1599493244000,1599752444000,1599752444000,,1631288444000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,B9CFFCCA-7717-4BFA-B818-5E84B91C7BBB
1628775472582,1628775472583,US,Source D,Generic App,com.app.year,1585748416000,1585748416000,1586007616000,1617543616000,1617543616000,1649079616000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,63F467DD-4687-4996-816B-C686AC3D4562
1628775338188,1628775338188,MY,Source C,Generic App,com.app.year,1599376801000,1599376801000,1599636001000,1600426779000,,1631962779000,1628775350603,1628775350603,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,47C8EB23-DCF4-4F5E-B36F-549803D75332
1619058089136,1628773886033,TR,Source X,Generic App,com.app.week,1588971779000,1588971779000,1589230979000,1628940471000,1628940471000,1629545271000,,,15,170.0459485652265,app_store,t,com.app.week,,active,f,D8CE9D24-2D9C-4EF0-9800-10E04D182E2C
1620417404956,1628766759407,US,Source F,Generic App,com.app.year,1626918938000,1626918938000,1627178138000,1627178138000,,1658714138000,1628965764917,1628965764917,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,642EA3A2-983B-45B5-9F1B-4948786D982F
1628761005031,1628761005031,US,,Generic App,com.app.year,1628761033000,1628761033000,1629020233000,1628761033000,,1629020233000,,,,0,app_store,t,com.app.year,1629022923101,expired,f,415AF697-6A32-4AC3-B8E4-D6B68823BB80
1628661942272,1628746437084,SA,Source X,Generic App,com.app.year,1628662150000,1628662150000,1628921350000,1628662150000,,1628921350000,,,,0,app_store,t,com.app.year,1628923581618,expired,f,35BC47C5-5534-4CC5-866B-41EBC39CE542
1628741668134,1628741668134,VN,Source X,Generic App,com.app.week,1628742068000,1628742068000,1629001268000,1628742068000,,1629001268000,1628805468520,1628805468520,,0,app_store,f,com.app.week,,expired,f,3AA30E2F-BB55-4945-9C4E-5AF59E118F1E
1623080517554,1628737997153,US,Source X,Generic App,com.app.week,1623096720000,1623096720000,1623355920000,1628799120000,1628799120000,1629403920000,,,9,69.900000000000006,app_store,t,com.app.week,,active,f,4C898156-D9D0-4E84-829E-3BE7FFC7BEA8
1628735914885,1628735914885,NZ,Source D,Generic App,com.app.year,1589515851000,1589515851000,1589775051000,1621429242000,1621429242000,1652965242000,,,1,171.2618140036179,app_store,t,com.app.year,,active,f,E24995F3-B6FC-4057-9853-0FCE9D59720C
1619283795411,1628731902165,US,Source A,Generic App,com.app.year,1593300625000,1593300625000,1593559825000,1628731917000,1628731917000,1660267917000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,B686F20B-92B0-4212-96D8-3B24B6FAAA95
1627431159040,1628726303042,US,Source A,Generic App,com.app.year,1613659410000,1613659410000,1613918610000,1613918610000,,1645454610000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,AAB2BEED-0D1B-45B7-9F27-2FF73F70597C
1620701771777,1628725213457,SA,Source E,Generic App,com.app.year,1617214145000,1617214145000,1617473345000,1617214145000,,1617473345000,1628725325432,1628725325432,,0,app_store,f,com.app.year,,expired,f,31FD167F-6DC5-42E6-AC3A-016F4E6C12EB
1628724638030,1628724638030,US,Source F,Generic App,com.app.year,1628724687000,1628724687000,1628983887000,1628724687000,,1628983887000,,,,0,app_store,t,com.app.year,1628986488118,expired,f,7D884768-D5E6-482F-B469-8D9966C59571
1627843090352,1628723237352,CA,Source F,Generic App,com.app.year,1613950609000,1613950609000,1614209809000,1614209809000,,1645745809000,,,,73.884678245296499,app_store,t,com.app.year,,active,f,FDCC4049-3631-43AC-BEBB-E2D8B6F3CEFA
1628720211581,1628720211581,US,,Generic App,com.app.year,1628720233000,1628720233000,1628979433000,1628720233000,,1628979433000,1628787670759,1628787670759,,0,app_store,f,com.app.year,,expired,f,B3EFF6C3-BD56-4CD4-8CD4-FC963E705D2B
1619277101591,1628719622205,IS,Source D,Generic App,com.app.year,1609622777000,1609622777000,1609881977000,1609881977000,,1641417977000,,,,93.388252015035604,app_store,t,com.app.year,,active,f,246A6502-8CDA-449F-B05D-C8AEE2456FEF
1627110250552,1628718991312,US,Source X,Generic App,com.app.week,1627971937000,1627971937000,1628231137000,1628835937000,1628835937000,1629440737000,,,1,13.98,app_store,t,com.app.week,,active,f,B8268AC0-52C6-4188-B445-16F03C6E1598
1628712635079,1628712635079,DE,Source C,Generic App,com.app.year,1597083058000,1597083058000,1597342258000,1597342258000,,1628878258000,1628778670212,1628778670212,,94.871145503353205,app_store,f,com.app.year,,expired,f,71F91F49-EC58-4ADE-BC39-E7792AC08B11
1628712067423,1628712067423,US,Source C,Generic App,com.app.year,1593057104000,1593057104000,1593316304000,1624852304000,1624852304000,1656388304000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,40393592-2BFF-45E5-9DFA-ADC7798436A4
1628615882802,1628709891572,LY,Source X,Generic App,com.app.week,1628616496000,1628616496000,1628875696000,1628616496000,,1628875696000,,,,0,app_store,t,com.app.week,1628877829104,expired,f,C5187F8C-90A0-4F76-971E-506F7CD5F483
1619003719244,1628709201478,JP,Source X,Generic App,com.app.week,1613944340000,1613944340000,1614203540000,1628715140000,1628715140000,1629319940000,,,24,172.23278514206561,app_store,t,com.app.week,,active,f,9BAA75D8-02CE-4FE4-9E21-81AF6A14181B
1627307565965,1628708407635,CA,Source A,Generic App,com.app.year,1603208805000,1603208805000,1603468005000,1603468005000,,1635004005000,,,,70.787500475773598,app_store,t,com.app.year,,active,f,59595C26-48FA-46AD-B38D-0E5D82F1AF74
1619483728243,1628705524684,US,Source D,Generic App,com.app.year,1614825713000,1614825713000,1615084913000,1615084913000,,1646620913000,1628706695176,1628706695176,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,1606A187-923B-4A0F-B518-95488BB829B3
1625057553745,1628705182554,US,Source D,Generic App,com.app.year,1614785462000,1614785462000,1615044662000,1615044662000,,1646580662000,1628712424290,1628712424290,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,4A6B5287-926D-4A60-A755-CD5779735318
1628701750923,1628701750924,US,Source D,Generic App,com.app.year,1616267530000,1616267530000,1616526730000,1616782429000,,1648318429000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,33B41566-8510-4373-AFB8-4915FA1911BA
1628701074157,1628701074157,US,Source I,Generic App,com.app.year,1610018260000,1610018260000,1610277460000,1610411819000,,1641947819000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,879BE12A-DC03-4A4D-90FD-B129BB313412
1623758906333,1628699289034,US,Source D,Generic App,com.app.year,1613342695000,1613342695000,1613601895000,1613342695000,,1613601895000,1628700993871,1628700993871,,0,app_store,f,com.app.year,,expired,f,003559CD-6BA3-4AC1-BADC-44F9C884A39D
1628695273789,1628695273789,TT,,Generic App,com.app.week,1628695368000,1628695368000,1628954568000,1628954568000,,1629559368000,,,,6.9900000000000002,app_store,t,com.app.week,,active,f,7EDD87EB-63A6-41F0-A0ED-66B45401B796
1628693704620,1628693704620,US,,Generic App,com.app.year,1628693717000,1628693717000,1628952917000,1628693717000,,1628952917000,,,,0,app_store,t,com.app.year,1628955150804,expired,f,39915E0D-EF37-4B3D-9504-90DA9292BD31
1628691471624,1628691471624,US,Source D,Generic App,com.app.year,1615704062000,1615704062000,1615959662000,1615959662000,,1647495662000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,94F8C399-542B-46ED-8EE0-569FF30D1606
1622826431682,1628690305380,IT,Source D,Generic App,com.app.year,1614103947000,1614103947000,1614363147000,1614103947000,,1614363147000,1628690312757,1628690312757,,0,app_store,f,com.app.year,,expired,f,FF585181-0CD9-4C5D-A656-4F04FFB3596E
1628682810919,1628682810919,GB,Source D,Generic App,com.app.year,1604759284000,1604759284000,1605018484000,1605018484000,,1636554484000,,,,89.527789957981597,app_store,t,com.app.year,,active,f,9CB005E2-194E-4E29-8ED9-4B252FDEC1D9
1628678017607,1628678017607,ET,Source E,Generic App,com.app.year,1616353270000,1616353270000,1616612470000,1618467617000,,1650003617000,1628728981201,1628728981201,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,BA36BCF1-AABD-4699-A4C3-DE2062653009
1621713560033,1628677282041,US,Source F,Generic App,com.app.week,1628677391000,1628677391000,1628936591000,1628936591000,,1629541391000,,,,6.9900000000000002,app_store,t,com.app.week,,active,f,384B0B38-CBE8-4804-BA71-8EB9FDAF71E8
1628675199275,1628675199276,US,Source A,Generic App,com.app.year,1628675222000,1628675222000,1628934422000,1628675222000,,1628934422000,1628734864294,1628734864294,,0,app_store,f,com.app.year,,expired,f,8A834B38-FDD2-4F54-A3C9-7206E0D52EA8
1628674735909,1628674735909,GB,,Generic App,com.app.week,1628674813000,1628674813000,1628934013000,1628934013000,,1629538813000,,,,9.6916287343620198,app_store,t,com.app.week,,active,f,35FD62B3-666C-4242-8C54-B063CCB2D7BB
1628465315526,1628671726557,GH,Source X,Generic App,com.app.week,1628509604000,1628509604000,1628768804000,1628509604000,,1628768804000,1628624660437,1628624660437,,0,app_store,f,com.app.week,,expired,f,699C184B-3751-45F8-AB92-C68F19D0A308
1627199864074,1628668770013,GB,Source X,Generic App,com.app.week,1627200038000,1627200038000,1627459238000,1628668838000,1628668838000,1629273638000,,,2,29.084238222301437,app_store,t,com.app.week,,active,f,C08AA712-6A9C-4582-98DB-966AE754CFB8
1628405895975,1628668591316,US,Source J,Generic App,com.app.year,1628669624000,1628669624000,1628928824000,1628669624000,,1628928824000,1628719883950,1628719883950,,0,app_store,f,com.app.year,,expired,f,555CFF17-922D-44DF-A594-A419C665A646
1619042919805,1628660587814,US,Source A,Generic App,com.app.year,1606077181000,1606077181000,1606336381000,1606336381000,,1637872381000,1628774349943,1628774349943,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,B35CBC30-C1AC-40D4-967D-40B788EEE2A4
1628658945043,1628658945044,US,Source F,Generic App,com.app.year,1618770162000,1618770162000,1619029362000,1619029362000,,1619987787000,1628658948855,1628658948855,,0,app_store,f,com.app.year,,expired,f,AE183085-582A-447B-B8A3-80F135445EB5
1620142579190,1628658875350,US,Source D,Generic App,com.app.year,1610811634000,1610811634000,1611070834000,1611070834000,,1642606834000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,8A9DE802-071C-4A7F-9AE2-29B8D504602C
1628657650012,1628657650012,US,Source C,Generic App,com.app.year,1597814990000,1597814990000,1598074190000,1598074190000,,1629610190000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,171C23FE-47F6-4722-96AF-D0B31226ADB6
1628654219988,1628654219989,AU,Source C,Generic App,com.app.year,1590353912000,1590353912000,1590613112000,1590613112000,,1622149112000,1628654230721,1628654230721,,54.225735433029598,app_store,f,com.app.year,,expired,f,B9B4D8D3-BCDD-4862-A77F-B9141AC3D422
1628653030827,1628653030827,US,Source F,Generic App,com.app.year,1614966892000,1614966892000,1615226092000,1615226092000,,1646762092000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,97AF8CFB-D243-4D18-A046-219926F66421
1628652655422,1628652655422,US,Source D,Generic App,com.app.year,1592021534000,1592021534000,1592280734000,1592280734000,,1623816734000,1628652656487,1628652656487,,69.989999999999995,app_store,f,com.app.year,,expired,f,B9C0763B-8B14-48ED-89CB-EEC725C9A5FB
1622945490509,1628649968384,CA,Source X,Generic App,com.app.week,1622991988000,1622991988000,1623251188000,1628694388000,1628694388000,1629299188000,,,9,76.33697697383684,app_store,t,com.app.week,,active,f,9F84D79C-EE3C-4A16-ACBE-DECFF7B6AFE7
1621893962233,1628649933945,US,Source D,Generic App,com.app.week,1621894475000,1621894475000,1622153675000,1628806475000,1628806475000,1629411275000,,,11,83.879999999999995,app_store,t,com.app.week,,active,f,F739CA2C-B6A6-4769-AA46-AD639396828F
1628370651227,1628648124356,US,Source A,Generic App,com.app.year,1628370672000,1628370672000,1628629872000,1628629872000,,1628728767000,1628706496018,1628706496018,,0,app_store,f,com.app.year,,expired,f,1CDB3F79-FBEA-4EAB-B127-57FC39EC8707
1626016819096,1628647236637,US,Source D,Generic App,com.app.year,1608665273000,1608665273000,1608924473000,1608924473000,,1640460473000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,EEA13F62-64D4-4B8B-864C-77472AFF83E2
1628646754422,1628646754422,US,Source D,Generic App,com.app.year,1616191716000,1616191716000,1616450916000,1617152748000,,1648688748000,1628646769332,1628646769332,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,F87F86BC-5C74-4F34-A7E0-73BBDBD8ECB5
1628645190079,1628645190079,US,,Generic App,com.app.year,1628645205000,1628645205000,1628904405000,1628645205000,,1628904405000,1628706208776,1628706208776,,0,app_store,f,com.app.year,,expired,f,D578566C-2B26-4067-B665-5DC3C6660D22
